8154,Scriptwriter,Associate Narrative Director,Freelance Writer/Narrative Director,Freelance Writer,Associate Narrative Director,,,,,,,,,,,,,,,
8155,Architectural Assistant,Graduate Architect,Architect,Assistant Project Manager,Project Manager,Development Project Manager,Development Manager,,,,,,,,,,,,,
8157,Regional Financial Analyst,Finance Analyst - Asia Pacific,Finance Manager - Asia Pacific,Senior Manager - Commercial Finance,Senior Manager - Commercial Finance & Planning,,,,,,,,,,,,,,,
8158,Associate,Joint Managing Partner,,,,,,,,,,,,,,,,,,
8159,Sound Designer & Mastering Engineer,Director / Music Producer / Sound Designer,Director & Partner,Owner,,,,,,,,,,,,,,,,
8160,Legal Trainee,Legal Associate (Disputes),Senior Executive (International Legal Division),Senior Associate (Disputes),,,,,,,,,,,,,,,,
8161,Associate,Legal Trainee,Manager for Operations and Client Success ,Senior Associate,,,,,,,,,,,,,,,,
8162,3D Environment Artist,Senior 3D Artist,Chief Audio and Visual Specialist,,,,,,,,,,,,,,,,,
8163,Legal Intern,Legal Intern,Legal Intern,Trainee Solicitor,Practice Trainee,Associate,,,,,,,,,,,,,,
8164,Director,General Counsel,General Counsel,Director,Litigator,,,,,,,,,,,,,,,
8167,Legal Intern,Student,Legal Intern,Legal Intern,Trainee Solicitor,Practice Trainee,Associate,,,,,,,,,,,,,
8168,Senior Analyst Programmer,Business Development Manager,Director - Business Development and Projects.,User Scheme Manager,Consulting Manager - Presales,Head - eGovernment Centre of Excellence,Director - Public Sector Group,Director - Digital Government,Director,,,,,,,,,,,
8169,Maintenance Technician,Lifting Supervisor/ Aviation Technician,Aircraft Technician,Safety Supervisor,Safety Supervisor,Safety Technician,Safety Auditor/ Safety Officer/ ECO/ Confined Space Safety Assessor,Safety Auditor/ Safety Officer/ FSM/ ECO/ Confined Space Assessor/ Food Hygiene Officer,Workplace Safety and Health Officer,Workplace Safety and Health Officer,Workplace Safety and Health Officer/ Environmental Control Officer,,,,,,,,,
8170,Intern,Intern,Intern,Associate,Trainee Solicitor,Associate,,,,,,,,,,,,,,
8171,Director,Partner,,,,,,,,,,,,,,,,,,
8172,Temporary Administrative Assistant,Temporary Assistant Accountant ,Executive Assistant and Office Manager,,,,,,,,,,,,,,,,,
8173,Guest Relations Officer (Internship),Guest Service Officer III,Patient Service Associate (Internship),Junior Secretary,Secretary,,,,,,,,,,,,,,,
8174,Legal Intern,Legal Intern,Intern,Legal Intern,Trainee Solicitor,Associate,Senior Associate,,,,,,,,,,,,,
8175,"Engineer, NPI Product Engineering","Senior/Staff, NPI Product Engineering","Program Manager, NPI","Manager, Operations & Engineering","Senior Manager, Operations & Engineering","Senior Manager, Operations & Engineering",Business Development & Operations,"Senior Director, Operations",,,,,,,,,,,,
8176,Firm Presentation Attendee,Firm Presentation Attendee,Firm Presentation Attendee,Firm Presentation Attendee,Firm Presentation Attendee,Firm Presentation Attendee,Law Student Mentor,Regional Director (Midlands),Legal Intern,Legal Intern,Legal Intern,Networking Event Attendee,First Year Open Day Attendee,Speed-Networking Event Attendee,Relevant Legal Trainee,Practice Trainee at K&L Gates Straits Law LLC (Singapore),Vac Scheme Workshop,,,
8177,Intern,Intern - Criminal Legal Aid Scheme (CLAS),Intern (Research & Advocacy),Campus Ambassador,Intern (Litigation),Chief Editor,Relevant Legal Trainee (Corporate),Intern (Insolvency),Associate,Trainee Solicitor,,,,,,,,,,
8180,"Criminal Investigations Department, Commercial Affairs Department, Public Affairs Department",Teaching and Research Assistant (Criminal Law),Teaching Assistant (Leadership and Teambuilding),President,Legal Intern,Career Advisor,Legal and Compliance Intern,Dispute Resolution,Advocate and Solictor,,,,,,,,,,,
8181,Marketing,Marketing,,,,,,,,,,,,,,,,,,
8182,Associate,Legal Executive,Trainee Solicitor,Adjunct Instructor,,,,,,,,,,,,,,,,
8183,Associate,Legal Counsel ,Local Compliance Officer & Legal Counsel,,,,,,,,,,,,,,,,,
8185,Legal Counsel,Regional Compliance Officer Asia Pacific,"Senior Manager, Group Legal",,,,,,,,,,,,,,,,,
8186,Corporate Communications Intern,Client Services Intern,Events Director,Business Development Intern - Institutional Sales (ASEAN),Marketing Department Contract Staff,Business Development Assistant Manager - Institutional Sales,International Client Service Associate,,,,,,,,,,,,,
8187,Legal Intern,Legal Intern,Legal Intern,Associate,Senior Associate,,,,,,,,,,,,,,,
8188,Intern,Editorial Intern at Think Tank Publishing,Legal Intern (Corporate),Front Office Receptionist,Legal Intern,Legal intern (Intellectual Property),Legal Intern (Litigation),Legal Intern (Litigation),Trainee (Dispute Resolution),Associate (Dispute Resolution),Practice Trainee (Dispute Resolution),Associate (International Arbitration),,,,,,,,
8189,Associate,Senior Associate,Associate Director,,,,,,,,,,,,,,,,,
8191,Marketing Executive,Project Assistant,Marketing Director,Managing Shareholder,,,,,,,,,,,,,,,,
8194,Practice Trainee,Associate,"Legal Counsel, Asia-Pacific & Japan",Senior Associate,,,,,,,,,,,,,,,,
8196,Legal Intern,Legal Intern,Associate,Senior Associate,Attorney,,,,,,,,,,,,,,,
8197,Assistant Human Resource Manager (Training & Development),Human Resource Manager (Recruitment & Administration),Human Resource Manager,"Manager, Learning & Development",Human Resource Manager,Human Resource Manager,Director of Human Capital & Development,Assistant Director Of Human Resources,,,,,,,,,,,,
8198,Admin Officer,Member,Student Law Representative,Intern,Digital Ambassador,Intern,Intern,Legal Intern,,,,,,,,,,,,
8199,Legal Intern,Legal Intern,Legal Intern,Summer Legal Intern,Legal Intern,Legal Intern,Practice Trainee (Litigation and Disputes Resolution - Corporate & Commercial Disputes Practice),Associate (Litigation and Disputes Resolution - Corporate & Commercial Disputes Practice),Legal Counsel,,,,,,,,,,,
8201,Trainee,Senior Asssociate,Senior Associate,,,,,,,,,,,,,,,,,
8202,Practice Trainee,Associate,Legal Counsel (Secondee) - International Commercial Legal Team,Legal Counsel,Legal Counsel,,,,,,,,,,,,,,,
8203,Senior Marketing Director,Senior Marketing Director,,,,,,,,,,,,,,,,,,
8205,Programme Executive (Temporary Position),Administrative Assistant (Temporary Position),Transcriber (Project Based),Intern,Executive Officer/ Project Coordinator,Manager,,,,,,,,,,,,,,
8208,Practice Trainee,Senior Legal Associate,"Legal Counsel, South Asia",,,,,,,,,,,,,,,,,
8209,Senior Sales Executive,Sales Engineer,Sales and Marketing Manager,Senior Manager (Business Development),Senior Manager (Business Development),Business Development Director,,,,,,,,,,,,,,
8210,Marketing Director,Internship,Business Analyst Intern,Finance Manager,Business Development Intern,,,,,,,,,,,,,,,
8211,"Senior Associate, General Assurance",Group Accountant,Fund Accountant,Deputy Finance Manager,Family Business Experience,,,,,,,,,,,,,,,
8212,Audit Manager,Group Finance Manager,Executive Director and Chief Financial Officer,Chief Financial Officer,Director,,,,,,,,,,,,,,,
8213,"Product Development Engineer (Mechanical), R&D Division","Product Design Engineer (Mechanical), R&D Department",Marketing and Project Engineer,Strategic Application Development Manager,General Manager (Biz Development),Vice President Of Business Development,,,,,,,,,,,,,,
8214,Executive Secretary,Administration Officer,Customer Liaison Assistant,Traffic Operations ,Customer Service Representative,,,,,,,,,,,,,,,
8215,Junior Secretary,Administrative Officer,Receptionist cum Admin Assistant,Secretary,Financial Advisor,Secretary,Administrative Executive,Business Support Associate,Personal Assistant to General Manager,Admin & Personal Assistant to CEO ,PA to MD and Office Manager,,,,,,,,,
8216,Audit senior,Risk Control Manager,Assistant Director,Financial Accountant,Treasury Accountant,Senior Accountant,"Manager, Corporate Finance and Project",Regional Financial Controller,,,,,,,,,,,,
8217,Audit Senior Associate,Chief Financial Officer,Senior Manager,Chief Financial Officer,,,,,,,,,,,,,,,,
8218,Director,CEO/Director,Director,Partner,Director,Director,Director,,,,,,,,,,,,,
8219,"Analyst Programmer III, IT Department","Quantitative Analyst/Business Research Analyst, Product Development	","Quantitative Analyst, Risk Management & Attribution ","Vice President, Quantitative Strategies ","Vice President, Portfolio Analytics ","Associate Director, Funds Managenent - Portfolio Analytics",Designated Fund Manager,,,,,,,,,,,,,
8220,Finance Executive,Research Analyst,Strategist,"Intern, International Investment",Research Assistant,"Assistant Manager, Principal Asset Management",,,,,,,,,,,,,,
8221,Senior Structural Engineer,Project Manager,Senior Project Manager,AVP,,,,,,,,,,,,,,,,
8222,Chief Sustainability Officer,Chief Sustainability Officer ,,,,,,,,,,,,,,,,,,
8224,Assistant Marcom & Business Development Manager,"Senior Customer Relations Manager, Corporate Business","Senior Marcom & Marketing Manager, Managed Hosting Services","Head, Corporate Communications","Head, Investor Relations",,,,,,,,,,,,,,,
8225,Business Development Executive,Senior Account Executive,"Manager, Product Marketing, Wealth Management",Senior Account Director,Senior Manager,,,,,,,,,,,,,,,
8226,Senior Copywriter,Deputy Creative Director,Senior Copy Writer,Creative Group Head & Head of Copy,Creative Director,Chief Executive Officer,Creative Director,Creative Director,Senior Vice President,"Deputy General Manager, Branding & Strategic Marketing",,,,,,,,,,
8228,Lawyer,"Senior Manager, Legal","Senior Vice-President, Corporate Secretarial Services",,,,,,,,,,,,,,,,,
8230,Senior Associate,Global Sales & Distribution Executive,Yoga Instructor,Assistant Manager,Manager,,,,,,,,,,,,,,,
8231,Senior Property Officer,Site Supervisor,Technical Officer,Condominium Manager,"Executive, Property",Property Executive,"Manager, Property Management",,,,,,,,,,,,,
8232,Assistant Accountant,Head of Office Support,Head of Administration,"Head, Corporate Administration and Procurement",,,,,,,,,,,,,,,,
8235,Market Research Intern,Senior Marcom Executive,,,,,,,,,,,,,,,,,,
8236,Senior Business Analyst,"Manager, Business Relationship Management","Assistant Vice President, Business Systems","Vice President, Group Business Systems & Solutions","Vice President, Applications",,,,,,,,,,,,,,,
8237,HR Exec,HR Exec,Asst HR Mgr,HRD Mgr,HRD Manager,HRDev,,,,,,,,,,,,,,
8239,Sales Manager,Customer Relations Manager,Manager Sales Marketing,,,,,,,,,,,,,,,,,
8240,Analyst - China Desk,Vice President,"Director, Debt Capital Markets","Vice President, Treasury Department",,,,,,,,,,,,,,,,
8241,Leasing Executive,Leasing Executive,Leasing Executive,,,,,,,,,,,,,,,,,
8243,Project Manager,Senior Project Manager,Assistant Vice President (Projects),,,,,,,,,,,,,,,,,
8245,Party Room Organiser,Editorial Intern,Customer Service and Retail Associate,Constituency Manager,Holiday Worker,Deputy Constituency Director,Manager,,,,,,,,,,,,,
8246,HR Executive,Senior HR Executive (C&B),HR Manager (Rewards and Benefits),"HR Manager, Compensation & Benefits",,,,,,,,,,,,,,,,
8248,Customer Service Assistant,Marketing Communications Officer,"Executive, Marketing and Events","Senior Executive, Marcom",,,,,,,,,,,,,,,,
8252,Toa payoh hospital,Pidemco,engineer,,,,,,,,,,,,,,,,,
8255,Business Development Account Management,Business Development Account Management,Advertising & Promotions,Marketing Communications & Planning,Branding and Strategic Planning,,,,,,,,,,,,,,,
8256,Product Specialist,Leading Stewardess,Customer Service Executive,,,,,,,,,,,,,,,,,
8257,Company Secretarial Assistant,Senior Corporate Secretarial Executive,"Assistant Manager, Corporate Secretarial Services","Manager, Corporate Secretarial Services","Senior Manager, Board Secretariat",,,,,,,,,,,,,,,
8259,Assistant Manager,Property Executive,,,,,,,,,,,,,,,,,,
8260,Cabin Crew,Sales Consultant (Residential Sales),Sales and Marketing Executive (Residential Sales),,,,,,,,,,,,,,,,,
8261,Architectural Intern,Project Management Intern,Architectural Intern,Senior Project Executive,Management Executive,,,,,,,,,,,,,,,
8262,Solicitor,Legal Counsel,Legal Manager,Legal Counsel,"Senior Manager, Legal",,,,,,,,,,,,,,,
8263,Trainee,Compliance Associate/Compliance Executive,Trader,Assistant Manager,,,,,,,,,,,,,,,,
8264,Account Executive,Client Manager,Account Manager,Associate Manager,Manager,Marcom Manager,,,,,,,,,,,,,,
8266,Valuation Trainee,Marketing and Retail Leasing Trainee,Property Manager Trainee,Marketing Trainee,Senior Marketing Executive,Assistant Manager,,,,,,,,,,,,,,
8267,Leasing Executive,Engineer (Asia Pacific),"Operations Manager, Asset Management",,,,,,,,,,,,,,,,,
8268,Assistant Project Manager,Senior Executive,Project Executive,,,,,,,,,,,,,,,,,
8270,"Assistant Executive, Global Business Division",Executive - International Relations,Marketing Executive - Retail & Lifestyle,Senior Marketing Executive,"Senior Executive, Leasing & Operations, Residential Assets | Asset Management Division",,,,,,,,,,,,,,,
8271,Intern,Manager,"Assistant Manager (Asset Management- Engineering, Design & Technical Services)",Assistant Manager,,,,,,,,,,,,,,,,
8272,Senior Marketing Executive,Senior Marketing Manager,Senior Manager,,,,,,,,,,,,,,,,,
8273,Marketing Executive,Personal Banker,Sales Consultant,Senior Sales Consultant,Assistant Manager,,,,,,,,,,,,,,,
8274,Leasing Manager,senior leasing manager,,,,,,,,,,,,,,,,,,
8275,Administrator,Member,Project and Facilities Management Intern,Marketing Communications Intern,Assistant Investment Analyst Intern,Business Development and Investment Intern,,,,,,,,,,,,,,
8279,"Assistant Vice President, Projects",General Manager (Design & Development),,,,,,,,,,,,,,,,,,
8280,Assistant Manager,Assistant Manager,,,,,,,,,,,,,,,,,,
8284,Senior Engineer,"Project Manager, Engineering & Development Group",Project Manager,Project Manager,,,,,,,,,,,,,,,,
8285,Deputy Director,"Vice President, Enterprise Risk Management",Head Of Risk Management and Compliance,Head of Enterprise Risk Management and Projects,,,,,,,,,,,,,,,,
8287,Marketing Assistant ,Real Estate Analyst Intern,Cornell International Real Estate Competition 2018,Asset Management Intern,Capital Markets Intern,,,,,,,,,,,,,,,
8288,Customer Service Assistant,Customer Service Representative,Patient Account Representative,Senior Administrative Assistant,Account Assistant,,,,,,,,,,,,,,,
8289,Administrative Assistant cum Purchaser,Programme Executive,Assistant Manager (Examination) ,Human Resource Assistant (Temp),Senior HR Executive (Learning & Development),Senior HR Executive (Business Partnering),,,,,,,,,,,,,,
8290,Office Manager,Finance & Admin Manager,Management Control Manager,Senior Manager,Self Employed,,,,,,,,,,,,,,,
8292,Center Manager,"Space Planner,Southeast Asia (Singapore, Malaysia, Indonesia, Thailand, Vietnam and Philippines)","Regional Facility Manager (Malaysia, Indonesia and Thailand)",Senior Executive,,,,,,,,,,,,,,,,
